Customer_ID,Age,Tenure_Months,Subscription_Plan,Billing_Frequency,Monthly_Charges,Login_Count_30D,Login_Count_7D,Usage_Minutes_30D,Usage_Minutes_7D,Avg_Session_Minutes_30D,Avg_Session_Minutes_7D,Support_Tickets,Open_Tickets,Avg_Resolution_Hours,Payment_Delays,Discount_Percent,NPS_Score,Days_Since_Last_Login,Churn
CUST12199,49.0,9,Standard,Monthly,717.81,11,2,212,95,22.6,16.5,3,3,25.0,1,0,46.0,8,1
CUST12200,52.0,35,Basic,Monthly,432.16,12,7,236,163,18.1,18.2,1,0,2.6,0,0,15.0,8,0
CUST12201,61.0,20,Standard,Monthly,666.75,15,9,202,131,15.3,14.7,4,1,20.8,0,5,46.0,6,0
CUST12202,55.0,37,Basic,Quarterly,367.15,19,11,233,160,15.8,16.8,5,2,21.3,0,0,18.0,12,0
CUST12203,43.0,42,Basic,Monthly,523.18,12,12,235,164,20.7,18.9,2,1,38.9,2,0,24.0,6,0
CUST12204,28.0,17,Basic,Monthly,362.8,17,13,209,192,8.7,8.0,6,2,6.3,1,5,33.0,6,1
CUST12205,52.0,47,Standard,Quarterly,637.3,17,10,249,154,15.0,13.0,5,2,17.2,0,10,22.0,5,0
CUST12206,25.0,31,Standard,Monthly,700.38,15,11,245,230,20.2,19.9,3,1,31.4,1,5,14.0,6,0
CUST12207,63.0,8,Standard,Monthly,730.62,16,12,251,204,14.9,14.1,1,0,8.3,0,5,81.0,8,0
CUST12208,31.0,15,Standard,Monthly,728.28,10,10,248,184,10.2,9.6,1,0,17.4,3,5,-5.0,9,0
CUST12209,27.0,31,Premium,Quarterly,1063.26,12,11,219,153,12.7,12.2,3,0,9.3,0,0,27.0,2,0
CUST12210,19.0,30,Basic,Monthly,362.66,20,18,233,188,19.0,20.2,2,1,3.6,1,0,43.0,3,0
CUST12211,63.0,46,Basic,Monthly,462.41,15,8,257,182,20.9,18.3,1,0,6.3,0,0,73.0,8,0
CUST12212,26.0,20,Premium,Monthly,1216.97,23,10,223,54,24.5,15.1,1,1,17.5,2,20,49.0,7,1
CUST12213,20.0,39,Basic,Quarterly,331.03,19,12,234,215,22.7,20.4,3,0,47.7,0,0,35.0,10,1
CUST12214,38.0,12,Premium,Quarterly,1267.33,10,9,223,192,22.6,20.4,2,0,59.3,2,10,23.0,7,0
CUST12215,43.0,17,Premium,Annual,1252.07,15,9,208,192,6.5,5.9,2,0,29.3,2,10,71.0,9,0
CUST12216,25.0,42,Standard,Monthly,682.69,12,4,233,45,22.5,14.0,1,1,10.0,1,10,22.0,7,0
CUST12217,65.0,30,Premium,Monthly,1247.37,17,9,204,195,14.9,14.5,5,2,3.5,1,0,47.0,6,0
CUST12218,19.0,29,Basic,Monthly,508.99,8,2,234,76,9.4,4.8,2,1,6.3,1,5,38.0,10,0
CUST12219,23.0,19,Basic,Monthly,341.01,14,12,222,233,21.3,22.9,1,0,29.6,1,0,54.0,7,0
CUST12220,45.0,46,Standard,Monthly,729.55,16,9,225,177,19.1,19.0,3,1,22.0,0,0,81.0,9,0
CUST12221,46.0,11,Standard,Monthly,808.23,10,5,242,55,23.3,10.7,1,1,18.3,1,0,60.0,8,1
CUST12222,43.0,34,Premium,Monthly,1234.92,17,8,195,36,14.8,12.5,1,1,33.7,0,10,39.0,6,0
CUST12223,42.0,7,Basic,Quarterly,357.51,16,10,243,202,18.0,18.8,1,0,32.1,1,5,84.0,5,0
CUST12224,29.0,44,Standard,Monthly,712.14,14,4,217,116,7.2,4.6,4,0,22.3,1,10,81.0,9,0
CUST12225,22.0,34,Standard,Quarterly,774.34,15,11,212,140,29.8,25.4,0,0,8.5,1,15,70.0,5,0
CUST12226,51.0,20,Standard,Monthly,643.13,12,12,223,170,10.0,10.4,4,1,14.2,0,5,49.0,10,0
CUST12227,65.0,38,Basic,Monthly,397.34,22,15,229,141,13.1,14.0,3,2,3.9,0,0,23.0,5,0
CUST12228,54.0,24,Standard,Monthly,685.61,15,16,257,165,11.8,11.8,2,1,18.5,0,15,-10.0,6,0
CUST12229,32.0,10,Premium,Monthly,1164.27,14,6,226,120,19.2,13.5,3,0,9.9,0,0,47.0,10,1
CUST12230,61.0,32,Basic,Monthly,412.29,14,10,240,133,12.9,13.5,2,0,4.3,1,0,61.0,15,0
CUST12231,53.0,15,Premium,Monthly,1193.46,8,5,241,240,24.5,23.9,1,0,15.2,2,0,9.0,11,0
CUST12232,32.0,37,Standard,Annual,734.38,14,12,207,179,19.9,21.0,2,1,14.5,1,5,52.0,11,0
CUST12233,60.0,20,Standard,Quarterly,761.75,11,7,235,181,9.1,9.5,4,2,20.0,0,15,31.0,10,0
CUST12234,65.0,3,Standard,Monthly,628.99,17,15,241,172,22.7,24.5,3,0,26.3,2,5,55.0,11,0
CUST12235,40.0,37,Basic,Annual,402.71,16,2,217,102,23.5,12.9,5,1,13.4,2,0,27.0,9,0
CUST12236,23.0,40,Standard,Quarterly,696.08,15,11,248,251,13.6,13.4,3,0,5.5,0,5,24.0,5,0
CUST12237,63.0,8,Premium,Quarterly,1210.19,14,14,216,196,11.1,9.6,2,2,41.8,0,10,40.0,7,0
CUST12238,61.0,40,Standard,Annual,698.15,15,14,246,177,20.4,17.4,1,0,40.1,1,10,13.0,8,0
CUST12239,60.0,44,Premium,Monthly,1145.06,16,2,227,34,22.0,11.4,2,0,9.4,0,0,66.0,8,0
CUST12240,62.0,23,Standard,Monthly,779.01,10,9,213,152,12.0,11.2,1,0,23.1,1,0,43.0,8,0
CUST12241,38.0,40,Basic,Monthly,502.44,9,4,208,112,23.5,18.7,2,1,44.2,0,0,13.0,11,1
CUST12242,40.0,11,Standard,Monthly,729.08,11,7,218,206,14.6,14.1,2,1,24.0,1,5,27.0,7,1
CUST12243,60.0,46,Premium,Monthly,1231.9,12,9,195,177,25.1,23.0,5,0,14.3,1,10,57.0,7,0
CUST12244,33.0,8,Basic,Monthly,406.21,14,10,257,205,8.5,8.5,3,0,13.6,2,5,34.0,7,0
CUST12245,64.0,29,Premium,Annual,1252.31,17,7,236,93,13.6,11.1,0,0,4.4,1,0,60.0,7,0
CUST12246,32.0,30,Premium,Annual,1064.63,17,16,222,142,16.7,15.3,1,0,6.1,1,0,17.0,7,0
CUST12247,42.0,10,Standard,Annual,698.79,15,7,232,100,12.1,5.5,1,0,10.8,1,5,35.0,7,0
CUST12248,53.0,39,Basic,Annual,367.51,14,9,246,223,17.8,18.1,2,0,13.8,2,0,40.0,10,1
CUST12249,28.0,28,Standard,Annual,707.02,15,4,220,67,15.9,11.5,0,0,14.1,1,5,98.0,10,1
CUST12250,32.0,36,Basic,Monthly,459.09,17,17,218,161,16.7,15.6,3,2,74.1,0,15,24.0,11,1
CUST12251,21.0,13,Standard,Monthly,700.05,14,13,209,175,15.6,16.6,3,2,14.1,1,0,58.0,14,0
CUST12252,38.0,32,Standard,Monthly,679.17,13,7,218,160,10.3,9.8,2,1,13.1,1,0,54.0,7,0
CUST12253,30.0,36,Standard,Annual,621.82,14,3,214,46,17.9,13.0,2,0,13.3,1,15,86.0,13,0
CUST12254,39.0,37,Standard,Monthly,692.99,11,7,200,171,17.2,17.4,4,0,7.4,0,0,76.0,7,0
CUST12255,36.0,26,Standard,Quarterly,735.98,14,12,215,158,11.9,12.9,3,2,28.9,0,20,30.0,5,0
CUST12256,51.0,22,Standard,Monthly,652.74,15,12,243,147,25.5,24.9,4,2,22.9,3,15,16.0,6,0
CUST12257,31.0,4,Standard,Monthly,588.82,13,7,232,102,19.9,10.7,1,1,14.5,2,0,7.0,4,0
CUST12258,21.0,31,Standard,Quarterly,824.08,12,8,237,193,22.3,21.5,2,1,4.9,1,5,48.0,10,0
CUST12259,65.0,18,Standard,Monthly,717.43,13,11,212,135,13.1,11.9,2,2,37.2,1,0,67.0,10,0
CUST12260,63.0,38,Premium,Monthly,1186.81,13,12,224,223,4.1,3.7,2,1,50.4,1,0,71.0,7,1
CUST12261,44.0,24,Standard,Monthly,775.5,22,20,260,251,28.5,25.2,1,0,17.3,0,5,35.0,8,0
CUST12262,46.0,23,Standard,Monthly,706.78,15,11,254,184,19.0,16.3,2,0,1.9,0,0,43.0,7,0
CUST12263,64.0,22,Standard,Quarterly,772.26,15,13,249,240,20.2,19.9,1,0,12.8,0,20,78.0,5,1
CUST12264,45.0,2,Basic,Monthly,467.55,16,7,228,40,19.9,10.7,4,2,10.5,0,5,23.0,4,1
CUST12265,52.0,31,Basic,Monthly,328.9,16,12,245,154,20.4,21.7,4,1,28.6,0,10,-10.0,8,0
CUST12266,25.0,11,Premium,Monthly,1224.3,16,16,231,198,11.6,12.7,1,0,33.9,1,0,71.0,8,1
CUST12267,33.0,28,Standard,Annual,793.89,16,5,223,124,11.8,5.7,1,1,11.6,1,10,13.0,13,1
CUST12268,59.0,46,Standard,Monthly,644.07,15,14,229,136,11.8,11.4,1,0,6.9,0,0,35.0,11,0
CUST12269,53.0,32,Standard,Quarterly,644.75,8,6,226,160,21.3,20.0,4,1,9.6,0,5,53.0,7,0
CUST12270,47.0,5,Basic,Quarterly,354.05,16,4,232,116,10.7,6.3,2,0,28.3,2,15,30.0,10,1
CUST12271,35.0,38,Standard,Monthly,747.97,18,7,218,92,8.8,6.0,3,2,22.5,0,5,69.0,8,0
CUST12272,19.0,10,Standard,Annual,714.64,15,9,240,172,14.1,13.2,2,1,19.8,1,0,100.0,7,0
CUST12273,30.0,40,Standard,Quarterly,592.53,12,2,235,83,16.4,10.1,4,2,32.4,3,0,22.0,9,1
CUST12274,21.0,46,Standard,Monthly,672.2049999999999,13,6,263,33,17.7,14.0,1,0,32.3,0,15,45.0,10,1
CUST12275,43.0,24,Basic,Monthly,385.14,22,20,222,125,15.1,14.9,2,2,34.9,1,10,42.0,7,0
CUST12276,42.0,35,Basic,Annual,392.82,19,15,231,164,20.9,21.5,0,0,18.6,0,5,50.0,13,0
CUST12277,47.0,44,Premium,Quarterly,1152.96,14,11,248,239,25.0,27.1,5,1,20.7,1,10,27.0,7,0
CUST12278,28.0,48,Standard,Monthly,718.15,15,13,224,168,18.3,19.1,1,0,22.7,2,15,26.0,4,0
CUST12279,24.0,23,Standard,Monthly,756.78,17,16,237,180,25.0,23.1,4,1,19.9,0,0,26.0,4,0
CUST12280,48.0,17,Basic,Annual,363.69,13,10,235,184,21.3,22.1,1,0,7.6,0,15,30.0,7,0
CUST12281,61.0,1,Basic,Quarterly,306.46,17,11,208,193,12.3,11.8,1,1,44.8,0,10,31.0,8,0
CUST12282,27.0,31,Standard,Quarterly,682.33,12,2,222,129,12.9,8.7,1,0,8.6,0,5,-10.0,9,0
CUST12283,56.0,31,Standard,Monthly,740.6,26,14,214,122,12.6,8.8,2,1,16.0,0,0,44.0,15,0
CUST12284,30.0,42,Standard,Quarterly,675.84,11,7,226,148,16.9,15.4,2,1,12.3,0,15,34.0,6,0
CUST12285,48.0,42,Basic,Monthly,316.63,14,12,233,150,16.3,14.9,3,0,10.8,1,10,24.0,9,1
CUST12286,24.0,34,Standard,Monthly,740.98,16,2,233,83,21.6,12.9,3,3,45.9,1,20,44.0,10,1
CUST12287,59.0,9,Basic,Quarterly,476.84,6,2,258,127,17.1,14.1,2,1,61.9,1,5,42.0,11,1
CUST12288,59.0,22,Basic,Annual,400.1,8,7,238,165,19.5,19.9,1,0,17.1,0,0,32.0,4,0
CUST12289,53.0,13,Standard,Monthly,610.68,13,2,222,41,11.0,8.5,5,0,16.4,1,0,42.0,6,1
CUST12290,37.0,25,Basic,Monthly,381.52,12,9,257,187,19.4,18.2,2,1,10.0,0,10,27.0,4,0
CUST12291,21.0,48,Basic,Quarterly,407.33,15,4,230,127,15.1,7.0,4,0,11.2,0,5,13.0,7,1
CUST12292,24.0,18,Standard,Monthly,654.47,19,4,208,71,14.7,8.5,6,1,15.4,0,0,91.0,8,0
CUST12293,18.0,12,Standard,Annual,731.09,17,10,231,240,14.1,12.3,1,0,30.7,0,0,30.0,6,0
CUST12294,61.0,40,Premium,Quarterly,1149.09,22,12,193,199,27.1,27.8,3,1,19.4,0,0,49.0,4,0
CUST12295,62.0,17,Standard,Monthly,700.41,18,14,241,229,10.9,10.7,4,2,30.8,0,0,100.0,6,0
CUST12296,59.0,15,Basic,Annual,386.44,15,9,234,240,22.1,22.2,5,2,41.0,0,15,32.0,5,0
CUST12297,64.0,42,Basic,Quarterly,432.87,16,13,224,146,17.7,18.3,5,0,44.3,0,15,54.0,8,0
CUST12298,30.0,15,Premium,Annual,1198.22,9,6,240,222,9.8,10.0,2,1,18.6,0,15,100.0,6,0
CUST12299,39.0,15,Standard,Quarterly,688.19,14,10,227,161,16.2,14.2,2,1,48.7,1,0,1.0,9,0
CUST12300,38.0,39,Standard,Annual,654.84,11,10,256,234,4.0,4.2,3,0,7.3,1,0,75.0,7,0
CUST12301,39.0,13,Basic,Monthly,400.91,13,2,236,103,28.3,17.2,4,1,26.0,0,0,48.0,10,1
CUST12302,45.0,17,Standard,Monthly,684.69,18,17,209,145,15.8,16.2,3,2,13.1,0,0,29.0,12,0
CUST12303,26.0,32,Basic,Annual,351.12,11,9,268,276,24.7,22.6,3,2,45.8,1,0,43.0,5,0
CUST12304,43.0,9,Standard,Monthly,707.77,18,9,221,62,26.1,16.7,1,0,52.3,1,20,33.0,6,0
CUST12305,26.0,40,Premium,Monthly,1219.02,20,7,217,69,14.6,8.2,1,0,11.7,0,15,81.0,14,1
CUST12306,32.0,20,Premium,Quarterly,1180.39,9,9,213,189,18.2,17.2,4,1,29.6,2,0,42.0,5,0
CUST12307,27.0,26,Standard,Annual,750.24,18,15,234,164,19.1,19.0,2,1,18.2,2,0,59.0,6,0
CUST12308,41.0,27,Standard,Monthly,713.52,13,2,225,54,29.4,24.2,1,1,13.5,0,0,29.0,7,1
CUST12309,59.0,21,Premium,Annual,1128.39,9,4,223,77,16.9,9.2,1,0,31.9,1,10,49.0,9,0
CUST12310,25.0,18,Standard,Quarterly,772.56,8,7,218,220,17.7,15.3,2,0,18.7,0,10,32.0,5,1
CUST12311,41.0,13,Basic,Monthly,441.18,14,13,239,247,9.6,8.9,1,0,34.0,0,5,7.0,23,1
CUST12312,33.0,16,Standard,Annual,754.1,18,5,207,76,12.6,9.9,4,4,12.5,0,15,75.0,9,0
CUST12313,43.0,9,Basic,Monthly,421.03,13,11,234,228,15.0,14.6,2,2,16.0,1,0,51.0,11,0
CUST12314,44.0,12,Standard,Monthly,570.43,19,5,248,94,25.8,16.4,2,2,11.0,1,0,61.0,8,0
CUST12315,54.0,44,Standard,Monthly,759.09,21,17,203,151,29.4,27.8,4,2,31.7,2,0,24.0,6,0
CUST12316,21.0,38,Standard,Monthly,702.34,13,8,266,190,21.0,22.0,0,0,9.5,0,0,72.0,9,0
CUST12317,41.0,19,Standard,Monthly,718.43,18,16,228,190,20.1,18.5,1,1,11.9,0,5,54.0,4,0
CUST12318,42.0,7,Basic,Annual,428.72,23,13,240,154,22.1,23.5,0,0,13.1,0,0,46.0,8,0
CUST12319,53.0,35,Standard,Quarterly,805.5,18,4,228,48,13.9,10.0,1,0,20.5,1,5,68.0,8,0
CUST12320,56.0,48,Premium,Monthly,1168.96,12,7,230,202,26.3,24.7,1,1,30.3,0,10,34.0,7,0
CUST12321,27.0,18,Standard,Quarterly,670.38,19,7,219,118,9.4,6.7,2,2,10.0,1,5,74.0,6,0
CUST12322,42.0,16,Basic,Monthly,352.19,11,8,242,149,15.3,14.9,1,1,11.1,1,0,25.0,15,1
CUST12323,35.0,39,Premium,Monthly,1140.15,19,16,254,144,21.9,20.5,0,0,10.2,1,0,43.0,7,0
CUST12324,36.0,4,Premium,Annual,1141.17,15,16,233,217,15.1,13.1,3,1,44.5,1,0,19.0,7,1
CUST12325,53.0,25,Basic,Monthly,297.15,11,7,240,172,32.8,29.3,0,0,18.4,0,15,13.0,5,0
CUST12326,27.0,32,Basic,Monthly,422.47,15,4,236,36,22.0,10.1,3,1,7.3,1,0,30.0,8,1
CUST12327,50.0,40,Standard,Quarterly,808.33,23,17,262,246,23.9,25.8,1,0,28.5,1,0,38.0,12,0
CUST12328,22.0,13,Premium,Monthly,1311.84,16,6,241,124,13.4,8.1,2,0,18.6,0,5,56.0,11,1
CUST12329,64.0,45,Premium,Annual,1152.12,20,16,259,198,23.8,23.6,2,1,9.1,0,0,26.0,6,0
CUST12330,52.0,17,Premium,Monthly,1184.03,15,4,206,29,22.9,14.9,2,1,8.3,0,0,57.0,7,1
CUST12331,61.0,37,Standard,Monthly,766.83,11,4,247,97,27.4,18.4,2,1,25.8,0,0,34.0,8,1
CUST12332,42.0,6,Standard,Monthly,722.78,21,2,251,43,4.8,3.1,0,0,48.2,1,0,30.0,4,1
CUST12333,50.0,19,Basic,Monthly,406.4,9,7,232,146,13.3,13.8,1,0,11.6,2,20,58.0,14,0
CUST12334,38.0,13,Basic,Monthly,384.88,12,4,248,31,20.0,14.5,2,1,13.2,0,5,28.0,14,1
CUST12335,34.0,26,Standard,Monthly,763.81,17,16,215,181,20.2,21.1,4,2,26.1,1,0,88.0,12,0
CUST12336,39.0,14,Standard,Annual,639.98,19,9,231,114,17.7,12.9,3,1,8.4,2,5,53.0,7,0
CUST12337,65.0,31,Standard,Annual,725.45,20,5,246,38,8.8,7.4,1,1,25.3,0,5,8.0,12,1
CUST12338,54.0,4,Standard,Monthly,717.97,12,9,219,159,19.2,19.3,1,0,15.7,1,0,39.0,6,0
CUST12339,32.0,39,Basic,Monthly,401.39,14,11,215,163,19.9,18.6,0,0,4.2,2,5,26.0,14,0
CUST12340,52.0,8,Standard,Monthly,742.33,15,3,230,136,18.0,14.4,2,0,44.0,0,10,1.0,5,1
CUST12341,45.0,25,Basic,Annual,400.86,13,6,231,46,17.8,13.3,0,0,5.9,0,0,68.0,9,0
CUST12342,24.0,13,Standard,Annual,669.6,21,18,231,201,23.7,21.4,1,0,35.1,0,5,69.0,7,0
CUST12343,49.0,32,Standard,Monthly,704.09,18,18,238,184,17.1,14.8,1,0,16.6,0,10,24.0,10,0
CUST12344,28.0,38,Standard,Quarterly,611.43,23,15,233,196,10.5,10.0,2,1,21.4,0,0,60.0,9,0
CUST12345,27.0,38,Premium,Monthly,1232.7,18,8,225,127,26.4,20.3,2,0,8.2,0,5,64.0,6,0
CUST12346,26.0,28,Basic,Monthly,446.75,15,13,225,176,26.1,24.9,3,0,22.2,1,20,42.0,11,0
CUST12347,31.0,30,Standard,Monthly,662.89,20,10,240,117,17.8,12.2,3,1,55.3,1,10,66.0,10,1
CUST12348,30.0,3,Basic,Monthly,349.8,13,11,234,177,23.3,20.7,2,0,8.8,0,5,49.0,6,0
CUST12349,42.0,28,Standard,Monthly,664.91,11,11,235,166,8.9,9.6,4,1,14.1,0,10,71.0,8,0
CUST12350,19.0,3,Premium,Monthly,1195.53,11,11,232,137,17.1,18.0,1,1,21.4,1,5,13.0,6,0
CUST12351,52.0,45,Standard,Quarterly,710.87,17,15,228,130,7.7,7.0,0,0,18.3,2,20,46.0,7,1
CUST12352,24.0,34,Premium,Monthly,1287.85,10,6,239,152,24.7,25.5,4,2,37.0,0,0,47.0,8,0
CUST12353,38.0,16,Basic,Monthly,480.9,12,6,245,44,9.0,6.2,2,1,21.6,0,10,13.0,14,1
CUST12354,35.0,22,Premium,Monthly,1244.73,13,4,247,51,15.5,8.8,2,0,12.9,0,0,15.0,7,1
CUST12355,20.0,32,Basic,Monthly,405.67,12,8,227,194,19.3,18.2,3,3,29.2,0,0,2.0,9,1
CUST12356,59.0,38,Premium,Monthly,1148.02,13,8,228,235,22.9,24.7,1,1,7.2,1,10,43.0,6,0
CUST12357,56.0,8,Basic,Monthly,491.38,17,3,250,61,21.2,9.6,6,3,17.1,0,10,31.0,4,1
CUST12358,58.0,8,Basic,Monthly,385.38,14,8,217,163,24.9,25.9,1,0,10.5,0,0,10.0,10,0
CUST12359,28.0,6,Standard,Monthly,714.48,10,9,241,219,22.8,22.6,5,3,15.1,1,0,72.0,9,0
CUST12360,56.0,14,Premium,Monthly,1233.5,14,9,265,222,25.9,26.3,1,0,18.3,0,0,52.0,8,0
CUST12361,41.0,32,Basic,Monthly,402.39,19,11,249,203,7.5,7.3,4,2,56.4,0,15,24.0,12,0
CUST12362,42.0,35,Standard,Quarterly,762.31,12,9,218,183,15.1,15.6,1,0,13.9,0,5,47.0,9,0
CUST12363,36.0,10,Premium,Quarterly,1224.05,6,3,203,101,20.7,10.4,3,0,21.8,2,0,36.0,5,1
CUST12364,21.0,3,Standard,Monthly,753.38,18,11,224,209,27.4,23.5,2,2,8.5,0,10,3.0,13,0
CUST12365,43.0,12,Basic,Monthly,423.6,12,7,248,219,15.0,15.1,0,0,11.0,0,10,49.0,8,0
CUST12366,55.0,31,Standard,Monthly,696.92,20,11,215,70,29.8,20.5,4,3,18.6,0,15,83.0,10,1
CUST12367,59.0,29,Standard,Monthly,703.08,11,10,234,240,20.1,17.4,2,0,10.1,1,15,77.0,3,0
CUST12368,49.0,5,Premium,Monthly,1195.58,21,12,251,191,13.7,13.1,1,0,8.9,0,0,45.0,8,0
CUST12369,56.0,25,Standard,Monthly,628.36,18,15,251,143,11.1,11.9,0,0,4.3,0,5,31.0,10,0
CUST12370,62.0,41,Standard,Monthly,643.95,14,4,249,127,22.4,15.7,2,0,10.9,1,5,56.0,9,0
CUST12371,63.0,31,Premium,Annual,1239.73,25,12,255,44,14.2,7.4,1,0,8.2,1,5,49.0,13,0
CUST12372,53.0,21,Standard,Monthly,629.73,17,13,209,123,16.4,14.5,1,0,11.6,0,5,39.0,10,0
CUST12373,57.0,20,Basic,Monthly,376.77,16,10,242,178,19.0,17.9,4,0,30.1,1,0,89.0,5,0
CUST12374,54.0,39,Basic,Monthly,341.24,14,9,211,122,19.2,17.2,1,1,34.2,0,15,32.0,3,1
CUST12375,50.0,22,Standard,Annual,673.83,17,12,223,192,29.5,29.9,1,0,28.9,1,0,66.0,8,1
CUST12376,53.0,4,Basic,Quarterly,390.46,16,11,236,152,20.4,21.2,5,2,38.6,1,0,46.0,9,0
CUST12377,20.0,13,Premium,Monthly,1176.66,10,9,232,187,14.4,15.4,2,0,10.6,1,0,46.0,11,1
CUST12378,26.0,45,Standard,Annual,620.44,17,10,237,143,13.5,14.4,2,0,14.7,2,5,1.0,12,1
CUST12379,25.0,42,Basic,Monthly,388.8,15,3,222,115,28.0,20.4,6,1,39.7,1,20,70.0,3,1
CUST12380,50.0,20,Standard,Annual,646.26,14,13,222,209,14.9,13.1,7,2,21.1,0,0,63.0,11,0
CUST12381,23.0,13,Standard,Annual,663.99,14,13,246,183,21.5,23.2,3,3,7.4,2,5,47.0,6,0
CUST12382,58.0,17,Premium,Monthly,1239.73,15,6,254,133,19.2,11.0,4,2,7.7,1,0,68.0,11,1
CUST12383,56.0,36,Premium,Quarterly,1251.55,19,18,257,165,20.5,19.8,0,0,3.8,1,5,52.0,15,0
CUST12384,21.0,33,Standard,Monthly,626.9,15,10,240,230,26.4,25.3,3,2,1.0,0,15,10.0,7,0
CUST12385,30.0,1,Standard,Monthly,785.28,8,5,240,198,19.7,19.5,1,1,6.8,1,15,18.0,8,0
CUST12386,19.0,15,Standard,Monthly,670.95,15,9,239,171,22.9,22.9,4,1,3.4,2,5,40.0,4,0
CUST12387,22.0,13,Standard,Quarterly,665.94,18,9,246,127,19.8,14.9,0,0,11.3,1,10,0.0,12,1
CUST12388,61.0,17,Basic,Monthly,349.96,14,10,216,137,15.3,14.5,3,2,17.4,1,0,70.0,8,0
CUST12389,44.0,24,Basic,Monthly,402.08,16,3,240,82,21.0,17.2,1,1,34.7,1,5,37.0,11,1
CUST12390,49.0,8,Standard,Quarterly,807.99,7,4,232,79,14.1,9.1,1,0,30.3,0,10,45.0,9,0
CUST12391,38.0,27,Basic,Monthly,314.32,12,12,248,166,11.0,12.1,3,2,3.9,0,0,17.0,6,0
CUST12392,25.0,45,Basic,Monthly,285.87,19,19,232,185,21.5,19.8,1,0,41.4,0,15,58.0,7,0
CUST12393,55.0,23,Standard,Monthly,713.77,14,14,250,151,20.8,20.5,3,2,41.4,0,10,38.0,4,1
CUST12394,25.0,46,Basic,Monthly,430.31,19,15,208,125,20.2,19.9,3,2,43.4,0,10,34.0,3,1
CUST12395,20.0,8,Standard,Monthly,701.9,17,17,262,263,17.9,17.2,5,3,11.6,1,0,77.0,9,0
CUST12396,61.0,8,Standard,Monthly,731.77,16,16,226,176,17.6,16.0,5,0,13.4,1,0,75.0,7,0
CUST12397,20.0,26,Premium,Annual,1136.78,15,11,197,144,11.5,11.4,1,1,16.2,0,10,61.0,6,0
CUST12398,39.0,47,Standard,Quarterly,647.03,13,4,234,100,6.8,3.6,3,1,5.2,0,5,47.0,9,0
CUST12399,42.0,13,Basic,Monthly,405.82,16,5,209,108,23.3,19.7,1,1,33.4,0,5,29.0,11,1
CUST12400,19.0,39,Standard,Monthly,795.69,11,8,245,176,23.2,21.1,5,2,10.3,1,0,35.0,4,0
CUST12401,40.0,37,Premium,Monthly,1229.84,8,7,250,172,16.5,14.5,3,1,9.1,0,0,34.0,8,0
CUST12402,61.0,28,Premium,Quarterly,1232.4,17,7,214,37,26.8,19.2,3,1,36.5,1,10,52.0,9,1
CUST12403,19.0,25,Standard,Monthly,639.95,13,6,262,153,21.0,17.1,4,0,12.8,1,10,41.0,6,1
CUST12404,55.0,16,Basic,Monthly,422.23,8,3,237,35,20.0,13.5,1,0,14.0,1,5,42.0,7,0
CUST12405,34.0,2,Premium,Annual,1133.98,11,8,212,186,30.1,32.7,0,0,20.6,0,10,81.0,8,0
CUST12406,52.0,18,Basic,Monthly,496.23,13,2,258,97,10.5,7.0,2,1,25.2,1,15,71.0,7,1
CUST12407,51.0,17,Standard,Monthly,643.34,11,2,210,105,17.7,8.3,1,0,8.2,0,15,22.0,9,1
CUST12408,40.0,30,Standard,Annual,655.19,17,11,217,214,12.9,11.4,2,1,7.9,1,5,49.0,7,0
CUST12409,47.0,39,Basic,Quarterly,317.98,12,11,210,145,15.8,16.3,3,0,9.0,0,0,23.0,12,0
CUST12410,25.0,13,Basic,Monthly,403.72,20,19,241,156,17.6,17.5,3,1,7.7,0,0,57.0,9,0
CUST12411,39.0,32,Basic,Quarterly,401.41,7,6,256,230,17.7,15.3,0,0,28.0,1,5,90.0,10,1
CUST12412,61.0,29,Standard,Monthly,782.23,16,8,222,110,11.6,6.6,3,1,6.4,1,0,33.0,7,0
CUST12413,53.0,46,Premium,Quarterly,1241.7,11,7,218,130,18.4,18.1,2,0,55.4,0,5,62.0,14,0
CUST12414,22.0,30,Basic,Monthly,355.51,16,13,229,137,13.1,13.2,0,0,24.7,0,5,82.0,7,0
CUST12415,30.0,18,Premium,Annual,1247.04,13,7,265,248,25.2,26.6,1,0,17.5,0,10,39.0,11,0
CUST12416,46.0,13,Basic,Annual,330.61,23,19,246,139,22.6,21.9,6,0,28.8,0,0,54.0,4,0
CUST12417,48.0,43,Standard,Annual,659.49,18,18,225,156,20.1,20.4,1,0,10.6,0,0,85.0,7,0
CUST12418,64.0,21,Basic,Annual,405.52,12,3,225,63,15.1,11.8,4,1,15.0,0,15,19.0,5,0
CUST12419,33.0,30,Premium,Monthly,1136.75,19,16,225,209,18.9,19.0,3,1,38.1,0,0,16.0,6,0
CUST12420,59.0,21,Standard,Monthly,757.56,8,4,236,138,22.2,15.1,2,0,8.4,1,15,11.0,10,1
CUST12421,47.0,48,Standard,Monthly,824.36,10,10,226,148,16.0,14.1,5,2,18.7,0,5,61.0,5,0
CUST12422,33.0,17,Premium,Quarterly,1182.8,12,12,234,216,8.5,8.6,4,1,6.2,1,0,17.0,4,0
CUST12423,29.0,40,Standard,Annual,663.16,12,12,217,201,22.3,23.3,1,0,44.5,2,0,56.0,5,0
